General.EstateTypeKey;General.ReferenceNumber;General.DistributionTypeKey;General.ConstructionYear;General.LivingSpace;Tealium.object_locationid;Tealium.object_address_is_visible;Tealium.object_zip;Tealium.object_currency;Tealium.object_features;Tealium.object_objektart_sub;Tealium.expose_type;Tealium.broker_guid;Tealium.object_count_photos;LocalRatings.scores.local_amenities;LocalRatings.scores.mobility;MetaBadges;Price.AdditionalInformation.Commission.CommissionType;EstateAddress.City;EstateAddress.ZipCode;EstateAddress.Street;Offerer.addressGuid;Offerer.globalUserId;Offerer.contactData.companyName;Project.Address.PostCode;Project.Address.Street;Project.Address.HouseNumber;Latitude;Longitude;Stadtteil;Stadt;PRICE;Column1;ROOMS;PRICE_COMMONCHARGE;EnergyType;Class;Value;CATEGORY;FLOOR;USAGE;SUITABILITY;CONDITION;HOUSECONDITION;PARKINGSLOT;ENERGY;BUILDINGTYPE;HEATING;ELEVATOR;EQUIPMENTS
WOHNUNG;61;ZUM_KAUF;20220;9713;493434;TRUE;90443;EUR;['WANNE', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'Dachgeschoss', 'GAS', 'Fußbodenheizung', 'abstellraum'];wohnung;project;32368;50;83;97;[];COMMISSION_DEFAULT;Nürnberg;90443;Leonhardstraße 29;D8AD1C09B6B5475096B556F197C4FB1F;32368;Bayerisches Immobilien Kontor GmbH;90443;Leonhardstraße;29;4945044;1105372;Gostenhof;Nürnberg;6231860;623186;30;;UNDEFINED;DE_ENV2014_CLASS_B;0;;3. Geschoss (Dachgeschoss);;;;;;Gas;;Fußbodenheizung;Personenaufzug;
WOHNUNG;1;ZUM_KAUF;20220;9108;493434;TRUE;90443;EUR;['barriefrei', 'WANNE', 'gaestewc', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'GAS', 'Fußbodenheizung', 'abstellraum', 'Terrasse'];wohnung;project;32368;50;83;97;[];COMMISSION_DEFAULT;Nürnberg;90443;Leonhardstraße 29;D8AD1C09B6B5475096B556F197C4FB1F;32368;Bayerisches Immobilien Kontor GmbH;90443;Leonhardstraße;29;4945044;1105372;Gostenhof;Nürnberg;5829120;582912;30;;UNDEFINED;DE_ENV2014_CLASS_B;0;;Erdgeschoss;;barrierefrei;;;;Gas;;Fußbodenheizung;Personenaufzug;
WOHNUNG;a087R00001IqzPJQAZ;ZUM_KAUF;20250;5941;493484;TRUE;90461;EUR;['Neubau', 'WANNE', 'gaestewc', 'Bad/WC getrennt', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'FERN', 'Fußbodenheizung', 'PARKETT', 'ESTRICH', 'STEIN', 'FLIESEN', 'DIELEN', 'KFW40', 'abstellraum', 'offene Küche', 'Parkhaus', 'Garage', 'Stellplatz', 'Tiefgarage', 'Loggia', 'dvbt', 'Balkon', 'Kunststofffenster', 'provisionsfrei'];wohnung;project;42969;60;49;93;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90461;Brunecker Straße;3F086D3C166F4B5CBA23A36936B29B0D;42969;BPD Immobilienentwicklung GmbH;90461;Brunecker Straße;;4942062;1109433;Rangierbahnhof;Nürnberg;4400000;440000;20;;;;;;2. Geschoss;;;Erstbezug;Neubau;Garage, Parkhaus, Außen-Stellplatz, Tiefgarage;Fernwärme;KfW 40;Fußbodenheizung;Personenaufzug;
WOHNUNG;21;ZUM_KAUF;19580;1036;493537;FALSE;90459;EUR;['WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Dachgeschoss', 'renovierungsbedürftig', 'GAS', 'Etagenheizung', 'LAMINAT', 'FLIESEN', 'frei', 'abstellraum', 'offene Küche', 'Balkon', 'Kunststofffenster'];wohnung;standard;971913;80;83;97;[];COMMISSION_REQUIRED;Nürnberg;90459;;7A6772EC2ED04ECDB54835CC6E87711A;971913;Bavaria Immobilien 24 GmbH;;;;4943929;1107396;Steinbühl;Nürnberg;2500000;250000;50;;;;;;3. Geschoss (Dachgeschoss);frei;;renovierungsbedürftig / sanierungsbedürftig;;;Gas;;Etagenheizung;;
WOHNUNG;5;ZUM_KAUF;20220;4237;493434;TRUE;90443;EUR;['DUSCHE', 'Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'GAS', 'Fußbodenheizung', 'abstellraum', 'Einbauküche', 'Terrasse'];wohnung;project;32368;40;83;97;[];COMMISSION_DEFAULT;Nürnberg;90443;Leonhardstraße 29;D8AD1C09B6B5475096B556F197C4FB1F;32368;Bayerisches Immobilien Kontor GmbH;90443;Leonhardstraße;29;4945044;1105372;Gostenhof;Nürnberg;2893020;289302;10;;UNDEFINED;DE_ENV2014_CLASS_B;0;;Erdgeschoss;;;;;;Gas;;Fußbodenheizung;Personenaufzug;
WOHNUNG;a087R00001Ir03XQAR;ZUM_KAUF;20250;12489;493484;FALSE;90461;EUR;['Neubau', 'WANNE', 'gaestewc', 'Bad/WC getrennt', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'FERN', 'Fußbodenheizung', 'PARKETT', 'ESTRICH', 'STEIN', 'FLIESEN', 'DIELEN', 'KFW40', 'abstellraum', 'offene Küche', 'Parkhaus', 'Garage', 'Stellplatz', 'Tiefgarage', 'Loggia', 'dvbt', 'Kunststofffenster', 'provisionsfrei'];wohnung;project;42969;80;49;93;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90461;;3F086D3C166F4B5CBA23A36936B29B0D;42969;BPD Immobilienentwicklung GmbH;90461;Brunecker Straße;;4942062;1109433;Rangierbahnhof;Nürnberg;9700000;970000;50;;;;;;1. Geschoss;;;Erstbezug;Neubau;Garage, Parkhaus, Außen-Stellplatz, Tiefgarage;Fernwärme;KfW 40;Fußbodenheizung;Personenaufzug;
WOHNUNG;;ZUM_KAUF;19530;800;493430;FALSE;90459;EUR;['DUSCHE', 'FENSTER', 'GEPFLEGT', 'OEL', 'Zentralheizung', 'PARKETT', 'FLIESEN', 'Einbauküche', 'kable_sat_tv', 'Balkon', 'Kunststofffenster'];wohnung;standard;66178;80;77;97;[];COMMISSION_REQUIRED;Nürnberg;90459;;61B42313AD0B4B18AB13B4DCC47BA7B0;66178;Immo Zentrale;;;;4942749;1107581;Gibitzenhof;Nürnberg;2950000;295000;30;;UNDEFINED;;1833;;1. Geschoss;;;gepflegt;;;Öl;;Zentralheizung;;
WOHNUNG;;ZUM_KAUF;19740;1690;493479;FALSE;90409;EUR;['WANNE', 'gaestewc', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'FERNE', 'OEL', 'Zentralheizung', 'PARKETT', 'ESTRICH', 'FLIESEN', 'frei', 'abstellraum', 'Einbauküche', 'Tiefgarage', 'Haustiere erlaubt', 'kable_sat_tv', 'Balkon', 'Kunststofffenster'];wohnung;standard;1068653;110;75;97;[];COMMISSION_REQUIRED;Nürnberg;90409;;8B1EC1612FE04F6B8931A4C836D5F921;1068653;Schneider Immobilien und Baufinanzierung;;;;4946468;1108784;Maxfeld;Nürnberg;7990000;799000;40;4500;UNDEFINED;;1290;;4. Geschoss;frei;;;;Tiefgarage;Öl;;Zentralheizung;Personenaufzug;
WOHNUNG;a087R00001Ir04YQAR;ZUM_KAUF;20250;953;493484;FALSE;90461;EUR;['Neubau', 'WANNE', 'gaestewc', 'Bad/WC getrennt', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'FERN', 'Fußbodenheizung', 'PARKETT', 'ESTRICH', 'STEIN', 'FLIESEN', 'DIELEN', 'KFW40', 'abstellraum', 'offene Küche', 'Parkhaus', 'Garage', 'Stellplatz', 'Tiefgarage', 'Loggia', 'dvbt', 'Balkon', 'Kunststofffenster', 'provisionsfrei'];wohnung;project;42969;70;49;93;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90461;;3F086D3C166F4B5CBA23A36936B29B0D;42969;BPD Immobilienentwicklung GmbH;90461;Brunecker Straße;;4942062;1109433;Rangierbahnhof;Nürnberg;7150000;715000;40;;;;;;3. Geschoss;;;Erstbezug;Neubau;Garage, Parkhaus, Außen-Stellplatz, Tiefgarage;Fernwärme;KfW 40;Fußbodenheizung;Personenaufzug;
WOHNUNG;;ZUM_KAUF;19550;430;493515;FALSE;90441;EUR;['FENSTER', 'renoviert', 'FERN', 'Zentralheizung', 'moebliert', 'gartennutzung', 'Einbauküche', 'Balkon', 'provisionsfrei'];wohnung;standard;8212924;60;70;96;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90441;;A680B920C49846F989E837FD1C022061;8212924;ALEA Projektbau UG (haftungsbeschränkt);;;;4942828;1104444;Schweinau;Nürnberg;1850000;185000;20;1300;UNDEFINED;DE_ENV2014_CLASS_C;902;;Erdgeschoss;;;renoviert / saniert;;;Fernwärme;;Zentralheizung;;möbliert
WOHNUNG;136;ZUM_KAUF;19670;650;493493;FALSE;90471;EUR;['Kelleranteil', 'Personenaufzug', 'GEPFLEGT', 'FERN', 'Balkon'];wohnung;standard;4978423;90;46;87;[];COMMISSION_DEFAULT;Nürnberg / Langwasser;90471;;7E027EE5442F4EF4B91FA1A2D0D593F9;4978423;"P&a;G Immobilien GmbH";;;;4941476;1111488;Neuselsbrunn;Nürnberg;2090000;209000;30;;UNDEFINED;;1330;;;;;gepflegt;;;Fernwärme;;;Personenaufzug;
WOHNUNG;a087R00001Ir049QAB;ZUM_KAUF;20250;9529;493484;FALSE;90461;EUR;['Neubau', 'WANNE', 'gaestewc', 'Bad/WC getrennt', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'FERN', 'Fußbodenheizung', 'PARKETT', 'ESTRICH', 'STEIN', 'FLIESEN', 'DIELEN', 'KFW40', 'abstellraum', 'offene Küche', 'Parkhaus', 'Garage', 'Stellplatz', 'Tiefgarage', 'Loggia', 'dvbt', 'Balkon', 'Kunststofffenster', 'provisionsfrei'];wohnung;project;42969;70;49;93;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90461;;3F086D3C166F4B5CBA23A36936B29B0D;42969;BPD Immobilienentwicklung GmbH;90461;Brunecker Straße;;4942062;1109433;Rangierbahnhof;Nürnberg;7000000;700000;40;;;;;;2. Geschoss;;;Erstbezug;Neubau;Garage, Parkhaus, Außen-Stellplatz, Tiefgarage;Fernwärme;KfW 40;Fußbodenheizung;Personenaufzug;
WOHNUNG;Wohnung Nr. 8;ZUM_KAUF;20220;924;493515;TRUE;90441;EUR;['Neubau', 'barriefrei', 'WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'kontrollierte Be- und Entlüftungsanlage', 'LUFTWP', 'Fußbodenheizung', 'Zentralheizung', 'PARKETT', 'ESTRICH', 'FLIESEN', 'KFW55', 'Kapitalanlage', 'abstellraum', 'offene Küche', 'Tiefgarage', 'REINIGUNG', 'Balkon', 'KAMERA', 'Kunststofffenster', 'provisionsfrei'];wohnung;standard;35263;440;59;94;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90441;Hohe Marter 64;86A195E5EDDF7E429FE342692B390F35;35263;"Siebentritt &a; Donauer GmbH";;;;4942828;1104444;Schweinau;Nürnberg;5821000;582100;40;;UNDEFINED;DE_ENV2014_CLASS_A_PLUS;175;;1. Geschoss;;barrierefrei;;Neubau;Tiefgarage;Solar;KfW 55;Fußbodenheizung, Luft-/Wasser-Wärmepumpe, Zentralheizung;Personenaufzug;
WOHNUNG;22;ZUM_KAUF;20220;8509;493434;TRUE;90443;EUR;['WANNE', 'gaestewc', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Fußbodenheizung', 'abstellraum'];wohnung;project;32368;40;83;97;[];COMMISSION_DEFAULT;Nürnberg;90443;Leonhardstraße 29;D8AD1C09B6B5475096B556F197C4FB1F;32368;Bayerisches Immobilien Kontor GmbH;90443;Leonhardstraße;29;4945044;1105372;Gostenhof;Nürnberg;5296000;529600;30;;UNDEFINED;DE_ENV2014_CLASS_B;0;;1. Geschoss;;;;;;Gas;;Fußbodenheizung;Personenaufzug;
WOHNUNG;26;ZUM_KAUF;20220;9954;493434;TRUE;90443;EUR;['WANNE', 'gaestewc', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Fußbodenheizung', 'abstellraum'];wohnung;project;32368;50;83;97;[];COMMISSION_DEFAULT;Nürnberg;90443;Leonhardstraße 29;D8AD1C09B6B5475096B556F197C4FB1F;32368;Bayerisches Immobilien Kontor GmbH;90443;Leonhardstraße;29;4945044;1105372;Gostenhof;Nürnberg;6195370;619537;30;;UNDEFINED;DE_ENV2014_CLASS_B;0;;1. Geschoss;;;;;;Gas;;Fußbodenheizung;Personenaufzug;
WOHNUNG;;ZUM_KAUF;19600;1180;493508;FALSE;90429;EUR;['Neubau', 'WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'FERN', 'Fußbodenheizung', 'Etagenheizung', 'LAMINAT', 'FLIESEN', 'vermietet', 'Einbauküche', 'Tiefgarage', 'Sat', 'Alarmanlage', 'Kunststofffenster'];wohnung;standard;8221619;470;86;97;[];COMMISSION_REQUIRED;Nürnberg;90429;;8D98F18025CF4348A251917813235C60;8221619;IBG Immobilien Bau Gebäudemanagement GmbH;;;;4945136;1106303;Rosenau;Nürnberg;5500000;550000;40;;UNDEFINED;DE_ENV2014_CLASS_D;1030;;5. Geschoss;vermietet;;;Neubau;Tiefgarage;Fernwärme;;Etagenheizung, Fußbodenheizung;Personenaufzug;
WOHNUNG;;ZUM_KAUF;20230;6475;493532;TRUE;90439;EUR;['Neubau', 'barriefrei', 'Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'ERSTBEZUG', 'FERN', 'Fußbodenheizung', 'KFW55', 'Balkon', 'provisionsfrei'];wohnung;standard;2990541;220;76;96;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90439;Rothenburger Str. 241;28D188C903E14CF6AFA261CA7A2A2189;2990541;Bavariawohnbau GmbH;;;;4943896;1104878;St Leonhard;Nürnberg;4273500;427350;20;;UNDEFINED;DE_ENV2014_CLASS_A;480;;Erdgeschoss;;barrierefrei;Erstbezug;Neubau;;Fernwärme;KfW 55;Fußbodenheizung;Personenaufzug;
WOHNUNG;a087R00001IqzPZQAZ;ZUM_KAUF;20250;5231;493484;FALSE;90461;EUR;['Neubau', 'WANNE', 'gaestewc', 'Bad/WC getrennt', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'FERN', 'Fußbodenheizung', 'PARKETT', 'ESTRICH', 'STEIN', 'FLIESEN', 'DIELEN', 'KFW40', 'abstellraum', 'offene Küche', 'Parkhaus', 'Garage', 'Stellplatz', 'Tiefgarage', 'Loggia', 'dvbt', 'Balkon', 'Kunststofffenster', 'provisionsfrei'];wohnung;project;42969;60;49;93;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90461;;3F086D3C166F4B5CBA23A36936B29B0D;42969;BPD Immobilienentwicklung GmbH;90461;Brunecker Straße;;4942062;1109433;Rangierbahnhof;Nürnberg;3800000;380000;20;;;;;;1. Geschoss;;;Erstbezug;Neubau;Garage, Parkhaus, Außen-Stellplatz, Tiefgarage;Fernwärme;KfW 40;Fußbodenheizung;Personenaufzug;
WOHNUNG;11;ZUM_KAUF;19970;510;493540;FALSE;90439;EUR;['WANNE', 'renoviert', 'Zentralheizung', 'LAMINAT', 'FLIESEN', 'vermietet'];wohnung;standard;8162218;100;85;96;[];COMMISSION_REQUIRED;Nürnberg;90439;;65E4250484C2471B8ECF4DBCB7DF7196;8162218;Kurt Immobilien GmbH;;;;4944522;1103959;Sündersbühl;Nürnberg;2290000;229000;20;2810;UNDEFINED;DE_ENV2014_CLASS_C;920;;1. Geschoss;vermietet;;renoviert / saniert;;;;;Zentralheizung;;
WOHNUNG;Wohnung Nr. 3;ZUM_KAUF;20220;9656;493515;TRUE;90441;EUR;['Neubau', 'barriefrei', 'WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'kontrollierte Be- und Entlüftungsanlage', 'Fußbodenheizung', 'Zentralheizung', 'gartennutzung', 'Garten', 'PARKETT', 'ESTRICH', 'FLIESEN', 'KFW55', 'Kapitalanlage', 'abstellraum', 'offene Küche', 'Tiefgarage', 'REINIGUNG', 'Terrasse', 'KAMERA', 'Kunststofffenster', 'provisionsfrei'];TERRASSEN;standard;35263;470;59;94;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90441;Hohe Marter 64;86A195E5EDDF7E429FE342692B390F35;35263;"Siebentritt &a; Donauer GmbH";;;;4942828;1104444;Schweinau;Nürnberg;5987000;598700;30;;UNDEFINED;DE_ENV2014_CLASS_A_PLUS;175;Terrassenwohnung;Erdgeschoss;;barrierefrei;;Neubau;Tiefgarage;Solar;KfW 55;Fußbodenheizung, Zentralheizung;Personenaufzug;
WOHNUNG;2022/023_Happ_116;ZUM_KAUF;19610;630;493468;FALSE;90482;EUR;['Kelleranteil', 'renoviert', 'GAS', 'Zentralheizung', 'Garage', 'kamin', 'Balkon', 'provisionsfrei'];wohnung;standard;68632;400;54;71;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90482;;DE18390DF6364049BE41C4D7872EA511;68632;meythaler immobilien;;;;4946879;1116706;Laufamholz;Nürnberg;2290000;229000;20;1870;UNDEFINED;DE_ENV2014_CLASS_D;1260;;1. Geschoss;;;renoviert / saniert;;Garage;Gas;;offener Kamin, Zentralheizung;;
WOHNUNG;;ZUM_KAUF;19130;520;493537;TRUE;90443;EUR;['Altbau (bis 1945)', 'WANNE', 'Kelleranteil', 'GAS', 'Zentralheizung', 'Kapitalanlage', 'Balkon'];wohnung;standard;877963;300;68;97;[];COMMISSION_REQUIRED;Nürnberg;90443;Ackerstraße 7;F7D66BDDCB4C4CE4AC571E3F801E2E69;877963;KC Immobilien;;;;4943929;1107396;Steinbühl;Nürnberg;1550000;155000;20;24151;;;;;4. Geschoss;;;;Altbau (bis 1945);;Gas;;Zentralheizung;;
WOHNUNG;39;ZUM_KAUF;20220;8886;493434;TRUE;90443;EUR;['WANNE', 'gaestewc', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Fußbodenheizung', 'abstellraum', 'Balkon'];wohnung;project;32368;50;83;97;[];COMMISSION_DEFAULT;Nürnberg;90443;Leonhardstraße 29;D8AD1C09B6B5475096B556F197C4FB1F;32368;Bayerisches Immobilien Kontor GmbH;90443;Leonhardstraße;29;4945044;1105372;Gostenhof;Nürnberg;5772350;577235;30;;UNDEFINED;DE_ENV2014_CLASS_B;0;;2. Geschoss;;;;;;Gas;;Fußbodenheizung;Personenaufzug;
WOHNUNG;7782#1Udes;ZUM_KAUF;19990;700;493540;FALSE;90439;EUR;['Kelleranteil', 'GEPFLEGT', 'ELEKTRO', 'vermietet'];wohnung;standard;7635983;120;79;97;[];COMMISSION_REQUIRED;Nürnberg;90439;;98769962D33442B18C559FB33754F250;7635983;GEM Immoblilien und Services GmbH;;;;4944522;1103959;Sündersbühl;Nürnberg;2699990;269999;30;1900;;;;;3. Geschoss;vermietet;;gepflegt;;;Elektro;;;;
WOHNUNG;N7928;ZUM_KAUF;20180;580;493483;FALSE;90459;EUR;['GAS', 'Fußbodenheizung', 'Einbauküche', 'Terrasse'];wohnung;standard;15709;90;76;97;[];COMMISSION_DEFAULT;Nürnberg;90459;;2F83B76DCDB60A4F88D367612CE331C7;15709;Immobilien Sollmann+Zagel GmbH­;;;;4943188;1107654;Rabus;Nürnberg;2500000;250000;20;;UNDEFINED;DE_ENV2014_CLASS_A;460;;;;;;;;Gas;;Fußbodenheizung;;
WOHNUNG;a086M00001x47BKQAY;ZUM_KAUF;20250;221;493425;FALSE;90402;EUR;['Neubau', 'DUSCHE', 'Personenaufzug', 'ERSTBEZUG', 'FERN', 'moebliert', 'KUNSTSTOFF', 'Kapitalanlage', 'Einbauküche', 'Pantry', 'offene Küche', 'Tiefgarage', 'Balkon', 'Kunststofffenster', 'provisionsfrei'];Apartment;project;42969;110;66;97;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90402;;3F086D3C166F4B5CBA23A36936B29B0D;42969;BPD Immobilienentwicklung GmbH;90402;Bahnhofstraße / Reindelstraße;;4944887;1108851;Gleißbühl;Nürnberg;2390000;239000;10;;;;;Apartment;6. Geschoss;;;Erstbezug;Neubau;Tiefgarage;Fernwärme;;;Personenaufzug;möbliert
WOHNUNG;;ZUM_KAUF;19500;510;493432;TRUE;90478;EUR;['WANNE', 'FENSTER', 'Kelleranteil', 'GEPFLEGT', 'GAS', 'Etagenheizung', 'LAMINAT', 'FLIESEN', 'Kapitalanlage', 'vermietet', 'Balkon', 'Kunststofffenster', 'provisionsfrei'];wohnung;standard;2386508;130;87;97;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90478;Strauchstr ;917909374FF24C62981DCF60B233E1B9;2386508;Immo Konzept Vermittlungs GmbH;;;;4944398;1109165;Glockenhof;Nürnberg;1690000;169000;20;1600;UNDEFINED;DE_ENV2014_CLASS_F;1850;;3. Geschoss;vermietet;;gepflegt;;;Gas;;Etagenheizung;;
WOHNUNG;4;ZUM_KAUF;20220;5068;493434;TRUE;90443;EUR;['DUSCHE', 'Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'GAS', 'Fußbodenheizung', 'abstellraum', 'Einbauküche', 'Terrasse'];wohnung;project;32368;50;83;97;[];COMMISSION_DEFAULT;Nürnberg;90443;Leonhardstraße 29;D8AD1C09B6B5475096B556F197C4FB1F;32368;Bayerisches Immobilien Kontor GmbH;90443;Leonhardstraße;29;4945044;1105372;Gostenhof;Nürnberg;3431540;343154;10;;UNDEFINED;DE_ENV2014_CLASS_B;0;;Erdgeschoss;;;;;;Gas;;Fußbodenheizung;Personenaufzug;
WOHNUNG;62;ZUM_KAUF;20220;5865;493434;TRUE;90443;EUR;['DUSCHE', 'Kelleranteil', 'Personenaufzug', 'Dachgeschoss', 'GAS', 'Fußbodenheizung', 'abstellraum', 'Einbauküche', 'Balkon'];wohnung;project;32368;50;83;97;[];COMMISSION_DEFAULT;Nürnberg;90443;Leonhardstraße 29;D8AD1C09B6B5475096B556F197C4FB1F;32368;Bayerisches Immobilien Kontor GmbH;90443;Leonhardstraße;29;4945044;1105372;Gostenhof;Nürnberg;4012510;401251;20;;UNDEFINED;DE_ENV2014_CLASS_B;0;;3. Geschoss (Dachgeschoss);;;;;;Gas;;Fußbodenheizung;Personenaufzug;
WOHNUNG;841 (1/841);ZUM_KAUF;19840;400;493440;FALSE;90409;EUR;['FENSTER', 'Kelleranteil', 'Balkon'];Apartment;standard;514431;180;66;93;[];COMMISSION_REQUIRED;Nürnberg;90409;;4111;514431;bornemann immobilien;;;;4947379;1108631;Großreuth h d Veste;Nürnberg;1450000;145000;10;;UNDEFINED;DE_ENV2014_CLASS_E;1582;Apartment;;;;;;;;;;;
WOHNUNG;A2684;ZUM_KAUF;19710;660;493556;FALSE;90478;EUR;['DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'renoviert', 'OEL', 'Zentralheizung', 'LAMINAT', 'FLIESEN', 'abstellraum', 'Einbauküche', 'Balkon', 'Terrasse', 'Kunststofffenster'];wohnung;standard;51014;90;68;96;[];COMMISSION_DEFAULT;Nürnberg;90478;;04D4CB667CD349A897000CDD021AB9DE;51014;Norbert Schaller Immobilien;;;;4944267;1112304;Zerzabelshof;Nürnberg;2490000;249000;20;;UNDEFINED;;1135;;4. Geschoss;;;renoviert / saniert;;1 Stellplatz;Öl;;Zentralheizung;Personenaufzug;
WOHNUNG;a087R00001IqzRXQAZ;ZUM_KAUF;20250;7508;493484;FALSE;90461;EUR;['Neubau', 'WANNE', 'gaestewc', 'Bad/WC getrennt', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'FERN', 'Fußbodenheizung', 'PARKETT', 'ESTRICH', 'STEIN', 'FLIESEN', 'DIELEN', 'KFW40', 'abstellraum', 'offene Küche', 'Parkhaus', 'Garage', 'Stellplatz', 'Tiefgarage', 'Loggia', 'dvbt', 'Balkon', 'Kunststofffenster', 'provisionsfrei'];wohnung;project;42969;70;49;93;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90461;;3F086D3C166F4B5CBA23A36936B29B0D;42969;BPD Immobilienentwicklung GmbH;90461;Brunecker Straße;;4942062;1109433;Rangierbahnhof;Nürnberg;5900000;590000;30;;;;;;2. Geschoss;;;Erstbezug;Neubau;Garage, Parkhaus, Außen-Stellplatz, Tiefgarage;Fernwärme;KfW 40;Fußbodenheizung;Personenaufzug;
WOHNUNG;43;ZUM_KAUF;20220;6995;493434;TRUE;90443;EUR;['WANNE', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Fußbodenheizung', 'abstellraum', 'Einbauküche'];wohnung;project;32368;50;83;97;[];COMMISSION_DEFAULT;Nürnberg;90443;Leonhardstraße 29;D8AD1C09B6B5475096B556F197C4FB1F;32368;Bayerisches Immobilien Kontor GmbH;90443;Leonhardstraße;29;4945044;1105372;Gostenhof;Nürnberg;4600380;460038;20;;UNDEFINED;DE_ENV2014_CLASS_B;0;;2. Geschoss;;;;;;Gas;;Fußbodenheizung;Personenaufzug;
WOHNUNG;157441;ZUM_KAUF;19610;8859;493529;FALSE;90419;EUR;['gaestewc', 'Personenaufzug', 'Massivhaus', 'GAS', 'Etagenheizung', 'vermietet', 'Balkon'];wohnung;standard;1188234;100;85;97;[];COMMISSION_REQUIRED;Nürnberg;90419;;AC16DAC829074FCBB053202429EF417D;1188234;PlanetHome Group GmbH;;;;4946145;1106072;St Johannis;Nürnberg;3750000;375000;30;;UNDEFINED;;1169;;3. Geschoss;vermietet;;;;;Gas;;Etagenheizung;Personenaufzug;
WOHNUNG;a087R00001Ir008QAB;ZUM_KAUF;20250;8783;493484;FALSE;90461;EUR;['Neubau', 'WANNE', 'gaestewc', 'Bad/WC getrennt', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'FERN', 'Fußbodenheizung', 'PARKETT', 'ESTRICH', 'STEIN', 'FLIESEN', 'DIELEN', 'KFW40', 'abstellraum', 'offene Küche', 'Parkhaus', 'Garage', 'Stellplatz', 'Tiefgarage', 'Loggia', 'dvbt', 'Terrasse', 'Kunststofffenster', 'provisionsfrei'];PENTHOUSE;project;42969;70;49;93;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90461;;3F086D3C166F4B5CBA23A36936B29B0D;42969;BPD Immobilienentwicklung GmbH;90461;Brunecker Straße;;4942062;1109433;Rangierbahnhof;Nürnberg;7450000;745000;30;;;;;Penthouse;3. Geschoss;;;Erstbezug;Neubau;Garage, Parkhaus, Außen-Stellplatz, Tiefgarage;Fernwärme;KfW 40;Fußbodenheizung;Personenaufzug;
